t,meanR,meanG,meanB,brightness,litFrac,motion
104.62,0.41,1.49,2.72,1.35,0.0119,0.41
104.75,0.41,1.47,2.70,1.33,0.0117,0.38
104.88,0.40,1.47,2.72,1.33,0.0116,0.34
105.00,0.38,1.44,2.67,1.30,0.0114,0.33
105.12,0.37,1.44,2.68,1.30,0.0114,0.35
105.25,0.37,1.46,2.72,1.32,0.0114,0.38
105.38,0.38,1.47,2.72,1.33,0.0115,0.39
105.50,0.38,1.49,2.77,1.35,0.0119,0.42
105.62,0.38,1.46,2.72,1.32,0.0116,0.44
105.75,0.36,1.42,2.64,1.28,0.0113,0.39
105.88,0.35,1.38,2.54,1.24,0.0111,0.36
106.00,0.35,1.39,2.57,1.26,0.0110,0.34
106.12,0.40,1.45,2.66,1.32,0.0116,0.43
106.25,0.41,1.46,2.68,1.32,0.0114,0.39
106.38,0.40,1.47,2.70,1.33,0.0112,0.41
106.50,0.41,1.47,2.69,1.33,0.0116,0.39
106.62,0.39,1.45,2.67,1.32,0.0116,0.37
106.75,0.37,1.42,2.62,1.28,0.0113,0.35
106.88,0.47,1.58,2.87,1.44,0.0124,0.45
107.00,0.37,1.44,2.67,1.30,0.0112,0.48
107.12,0.40,1.50,2.76,1.36,0.0116,0.44
107.25,0.38,1.47,2.74,1.33,0.0116,0.48
107.38,0.37,1.45,2.70,1.31,0.0115,0.44
107.50,0.36,1.42,2.65,1.28,0.0113,0.42
107.62,0.34,1.37,2.55,1.23,0.0104,0.37
107.75,0.37,1.40,2.58,1.27,0.0106,0.35
107.88,0.39,1.43,2.65,1.30,0.0108,0.38
108.00,0.39,1.45,2.70,1.32,0.0111,0.39
108.12,0.39,1.46,2.72,1.33,0.0113,0.40
108.25,0.39,1.46,2.71,1.32,0.0115,0.39
108.38,0.37,1.43,2.66,1.30,0.0114,0.37
108.50,0.35,1.38,2.58,1.25,0.0109,0.35
108.62,0.36,1.42,2.63,1.29,0.0112,0.34
108.75,0.36,1.44,2.69,1.30,0.0116,0.33
108.88,0.35,1.45,2.70,1.30,0.0114,0.38
109.00,0.36,1.47,2.75,1.33,0.0115,0.41
109.12,0.36,1.46,2.74,1.32,0.0114,0.43
109.25,0.35,1.42,2.66,1.28,0.0113,0.44
109.38,0.37,1.42,2.61,1.28,0.0110,0.44
109.50,0.37,1.38,2.54,1.25,0.0105,0.34
109.62,0.40,1.44,2.60,1.30,0.0114,0.36
109.75,0.41,1.43,2.56,1.29,0.0108,0.43
109.88,0.42,1.44,2.56,1.31,0.0105,0.43
110.00,0.41,1.47,2.65,1.33,0.0117,0.47
110.12,0.39,1.40,2.52,1.27,0.0111,0.42
110.25,0.37,1.37,2.47,1.23,0.0105,0.38
110.38,0.42,1.45,2.59,1.31,0.0109,0.39
110.50,0.37,1.36,2.47,1.23,0.0100,0.40
110.62,0.37,1.37,2.49,1.24,0.0102,0.34
110.75,0.38,1.37,2.49,1.24,0.0104,0.37
110.88,0.37,1.40,2.52,1.26,0.0108,0.44
111.00,0.38,1.42,2.56,1.28,0.0116,0.46
111.12,0.40,1.41,2.53,1.28,0.0113,0.45
111.25,0.39,1.37,2.44,1.24,0.0105,0.37
111.38,0.40,1.41,2.52,1.27,0.0111,0.34
111.50,0.40,1.43,2.60,1.30,0.0118,0.41
111.62,0.38,1.42,2.59,1.28,0.0115,0.43
111.75,0.38,1.42,2.62,1.29,0.0115,0.44
111.88,0.35,1.43,2.62,1.28,0.0112,0.45
112.00,0.36,1.42,2.60,1.28,0.0114,0.37
112.12,0.36,1.42,2.61,1.28,0.0112,0.33
112.25,0.36,1.41,2.60,1.27,0.0112,0.30
112.38,0.36,1.42,2.62,1.28,0.0112,0.34
112.50,0.37,1.42,2.60,1.28,0.0113,0.37
112.62,0.37,1.41,2.59,1.28,0.0109,0.41
112.75,0.41,1.45,2.65,1.32,0.0114,0.48
112.88,0.40,1.45,2.67,1.31,0.0115,0.43
113.00,0.38,1.43,2.63,1.29,0.0111,0.40
113.12,0.38,1.41,2.58,1.27,0.0110,0.30
113.25,0.39,1.44,2.63,1.30,0.0113,0.37
113.38,0.39,1.43,2.60,1.29,0.0115,0.44
113.50,0.39,1.41,2.52,1.27,0.0112,0.47
113.62,0.37,1.41,2.52,1.27,0.0108,0.43
113.75,0.43,1.48,2.62,1.34,0.0116,0.46
113.88,0.38,1.41,2.53,1.27,0.0111,0.44
114.00,0.38,1.39,2.51,1.25,0.0108,0.32
114.12,0.38,1.43,2.63,1.29,0.0118,0.36
114.25,0.37,1.42,2.61,1.28,0.0115,0.36
114.38,0.41,1.45,2.63,1.31,0.0114,0.43
114.50,0.40,1.44,2.63,1.31,0.0115,0.42
114.62,0.39,1.40,2.52,1.27,0.0111,0.44
114.75,0.39,1.37,2.44,1.24,0.0104,0.40
114.88,0.38,1.33,2.32,1.20,0.0097,0.38
115.00,0.39,1.35,2.37,1.22,0.0104,0.37
115.12,0.38,1.39,2.48,1.26,0.0110,0.44
115.25,0.37,1.42,2.57,1.28,0.0111,0.46
115.38,0.38,1.44,2.61,1.30,0.0110,0.42
115.50,0.38,1.43,2.59,1.29,0.0112,0.41
115.62,0.38,1.44,2.59,1.30,0.0116,0.36
115.75,0.38,1.43,2.58,1.29,0.0112,0.34
115.88,0.39,1.43,2.59,1.29,0.0114,0.32
116.00,0.37,1.41,2.56,1.27,0.0113,0.36
116.12,0.41,1.47,2.64,1.33,0.0117,0.42
116.25,0.42,1.49,2.70,1.35,0.0119,0.43
116.38,0.41,1.47,2.67,1.33,0.0118,0.45
116.50,0.42,1.47,2.67,1.33,0.0119,0.42
116.62,0.39,1.42,2.58,1.28,0.0114,0.39
116.75,0.36,1.39,2.55,1.25,0.0112,0.33
116.88,0.47,1.56,2.81,1.42,0.0123,0.54
117.00,0.37,1.44,2.66,1.30,0.0115,0.53
117.12,0.41,1.50,2.77,1.36,0.0119,0.46
117.25,0.36,1.44,2.67,1.30,0.0112,0.44
117.38,0.36,1.43,2.65,1.29,0.0110,0.34
117.50,0.36,1.41,2.62,1.28,0.0112,0.34
117.62,0.36,1.42,2.64,1.28,0.0108,0.32
117.75,0.39,1.47,2.71,1.33,0.0115,0.37
117.88,0.39,1.48,2.73,1.34,0.0115,0.37
118.00,0.40,1.50,2.74,1.35,0.0115,0.40
118.12,0.39,1.48,2.71,1.33,0.0113,0.44
118.25,0.39,1.45,2.67,1.31,0.0115,0.44
118.38,0.36,1.41,2.59,1.27,0.0114,0.41
118.50,0.33,1.37,2.52,1.23,0.0105,0.34
118.62,0.35,1.44,2.65,1.30,0.0110,0.40
118.75,0.36,1.46,2.70,1.32,0.0115,0.40
118.88,0.36,1.46,2.72,1.32,0.0114,0.44
119.00,0.37,1.46,2.72,1.32,0.0115,0.39
119.12,0.36,1.43,2.66,1.29,0.0112,0.40
119.25,0.36,1.43,2.64,1.29,0.0112,0.35
119.38,0.40,1.46,2.67,1.32,0.0115,0.34
119.50,0.40,1.46,2.69,1.33,0.0115,0.32
119.62,0.40,1.46,2.69,1.33,0.0117,0.34
119.75,0.40,1.46,2.69,1.33,0.0119,0.36
119.88,0.41,1.49,2.72,1.35,0.0119,0.41
120.00,0.38,1.46,2.67,1.32,0.0118,0.44
120.12,0.36,1.41,2.61,1.28,0.0109,0.42
120.25,0.34,1.39,2.57,1.25,0.0110,0.40
120.38,0.41,1.49,2.75,1.35,0.0120,0.41
120.50,0.37,1.46,2.66,1.31,0.0116,0.48
120.62,0.36,1.47,2.75,1.33,0.0117,0.44
120.75,0.37,1.49,2.76,1.34,0.0120,0.45
120.88,0.36,1.45,2.70,1.31,0.0117,0.42
121.00,0.37,1.45,2.69,1.31,0.0119,0.37
121.12,0.40,1.47,2.69,1.33,0.0118,0.38
121.25,0.39,1.46,2.69,1.32,0.0117,0.32
121.38,0.39,1.47,2.71,1.33,0.0117,0.32
121.50,0.39,1.46,2.68,1.32,0.0115,0.34
121.62,0.39,1.46,2.68,1.32,0.0115,0.40
121.75,0.36,1.43,2.65,1.29,0.0116,0.44
121.88,0.36,1.43,2.65,1.29,0.0116,0.45
122.00,0.35,1.42,2.64,1.28,0.0115,0.37
122.12,0.35,1.42,2.63,1.28,0.0113,0.30
122.25,0.38,1.45,2.68,1.31,0.0115,0.38
122.38,0.38,1.48,2.74,1.34,0.0119,0.41
122.50,0.38,1.50,2.77,1.35,0.0120,0.45
122.62,0.39,1.48,2.75,1.34,0.0118,0.43
122.75,0.43,1.47,2.63,1.33,0.0115,0.46
122.88,0.42,1.45,2.57,1.32,0.0109,0.37
123.00,0.44,1.46,2.56,1.32,0.0114,0.34
123.12,0.43,1.47,2.61,1.33,0.0115,0.34
123.25,0.43,1.43,2.52,1.30,0.0109,0.38
123.38,0.41,1.43,2.51,1.29,0.0106,0.41
123.50,0.40,1.40,2.49,1.27,0.0105,0.42
123.62,0.39,1.39,2.49,1.25,0.0104,0.44
123.75,0.43,1.45,2.56,1.31,0.0112,0.46
123.88,0.37,1.34,2.39,1.21,0.0102,0.42
124.00,0.38,1.39,2.50,1.25,0.0108,0.35
124.12,0.39,1.41,2.56,1.28,0.0111,0.39
124.25,0.38,1.42,2.60,1.29,0.0109,0.41
124.38,0.43,1.49,2.69,1.35,0.0113,0.48
124.50,0.42,1.48,2.69,1.34,0.0115,0.39
124.62,0.42,1.48,2.67,1.34,0.0116,0.36
124.75,0.42,1.48,2.67,1.34,0.0118,0.35
124.88,0.42,1.48,2.68,1.34,0.0118,0.31
125.00,0.40,1.46,2.66,1.32,0.0116,0.35
125.12,0.39,1.45,2.63,1.31,0.0118,0.39
125.25,0.39,1.50,2.69,1.35,0.0120,0.45
125.38,0.38,1.46,2.63,1.32,0.0117,0.46
125.50,0.38,1.44,2.58,1.29,0.0115,0.41
125.62,0.37,1.40,2.50,1.26,0.0109,0.40
125.75,0.37,1.41,2.56,1.27,0.0112,0.32
125.88,0.37,1.43,2.63,1.29,0.0112,0.39
126.00,0.36,1.44,2.68,1.30,0.0113,0.42
126.12,0.41,1.51,2.78,1.37,0.0120,0.46
126.25,0.40,1.49,2.74,1.35,0.0119,0.39
126.38,0.40,1.47,2.68,1.33,0.0117,0.36
126.50,0.41,1.44,2.55,1.30,0.0116,0.36
126.62,0.40,1.42,2.52,1.28,0.0110,0.34
126.75,0.38,1.40,2.51,1.27,0.0110,0.37
126.88,0.46,1.55,2.73,1.40,0.0119,0.51
127.00,0.37,1.43,2.59,1.29,0.0113,0.55
127.12,0.39,1.41,2.50,1.27,0.0110,0.48
127.25,0.31,1.16,2.13,1.05,0.0086,0.51
127.38,0.23,0.89,1.61,0.80,0.0053,0.39
127.50,0.15,0.57,1.04,0.51,0.0026,0.33
127.62,0.05,0.20,0.43,0.18,0.0026,0.31
127.75,10.62,11.02,11.10,10.94,0.0649,10.74
127.88,10.08,10.77,11.08,10.64,0.0643,0.50
128.00,9.89,10.69,11.08,10.55,0.0642,0.61
128.12,7.50,8.38,8.92,8.23,0.0626,2.62
128.25,3.54,4.55,5.33,4.39,0.0518,4.00
128.38,1.16,2.17,3.06,2.02,0.0183,2.57
128.50,1.07,2.09,3.02,1.94,0.0175,0.74
128.62,1.12,2.27,3.28,2.10,0.0193,0.74
128.75,1.11,2.27,3.31,2.10,0.0191,0.64
128.88,1.10,2.26,3.30,2.09,0.0190,0.71
129.00,1.09,2.27,3.32,2.09,0.0194,0.80
129.12,1.07,2.22,3.26,2.05,0.0188,0.85
129.25,1.03,2.12,3.12,1.96,0.0176,0.87
129.38,1.23,2.25,3.21,2.10,0.0188,0.96
129.50,1.23,2.28,3.24,2.12,0.0190,0.61
129.62,1.25,2.36,3.37,2.19,0.0199,0.78
129.75,1.30,2.39,3.41,2.24,0.0200,0.81
129.88,1.31,2.41,3.42,2.25,0.0204,0.80
130.00,1.22,2.31,3.34,2.15,0.0198,0.89
130.12,1.08,2.17,3.18,2.01,0.0183,0.82
130.25,1.06,2.23,3.37,2.07,0.0189,0.74
130.38,1.15,2.37,3.54,2.20,0.0204,0.72
130.50,1.10,2.26,3.38,2.10,0.0193,0.75
130.62,1.11,2.29,3.43,2.12,0.0193,0.75
130.75,1.10,2.30,3.43,2.13,0.0192,0.85
130.88,1.24,2.41,3.52,2.24,0.0198,1.09
131.00,1.25,2.37,3.42,2.21,0.0207,1.14
131.12,1.25,2.33,3.36,2.17,0.0206,1.21
131.25,1.17,2.21,3.23,2.07,0.0198,0.80
131.38,1.18,2.29,3.33,2.13,0.0202,0.76
131.50,1.18,2.28,3.33,2.12,0.0195,0.80
131.62,1.17,2.28,3.33,2.12,0.0195,0.82
131.75,1.09,2.19,3.22,2.03,0.0187,0.86
131.88,1.07,2.27,3.37,2.09,0.0195,0.87
132.00,1.06,2.27,3.38,2.09,0.0193,0.69
132.12,1.07,2.26,3.36,2.09,0.0194,0.61
132.25,1.09,2.29,3.40,2.12,0.0197,0.62
132.38,1.08,2.27,3.37,2.10,0.0193,0.67
132.50,1.07,2.24,3.31,2.07,0.0186,0.83
132.62,1.09,2.20,3.23,2.04,0.0185,0.90
132.75,1.30,2.39,3.40,2.23,0.0200,1.08
132.88,1.28,2.34,3.32,2.18,0.0196,0.79
133.00,1.23,2.26,3.24,2.12,0.0189,0.73
133.12,1.21,2.29,3.29,2.13,0.0192,0.65
133.25,1.22,2.32,3.37,2.16,0.0198,0.76
133.38,1.15,2.26,3.31,2.10,0.0194,0.89
133.50,1.03,2.15,3.21,1.99,0.0184,0.90
133.62,1.06,2.27,3.49,2.10,0.0199,0.88
133.75,1.10,2.37,3.60,2.19,0.0206,0.81
133.88,1.06,2.28,3.50,2.11,0.0195,0.72
134.00,1.09,2.31,3.49,2.13,0.0203,0.60
134.12,1.08,2.26,3.42,2.09,0.0201,0.72
134.25,1.06,2.23,3.35,2.06,0.0192,0.76
134.38,1.19,2.33,3.39,2.17,0.0204,0.95
134.50,1.18,2.30,3.34,2.14,0.0198,0.82
134.62,1.16,2.25,3.24,2.09,0.0190,0.80
134.75,1.15,2.20,3.17,2.05,0.0188,0.76
134.88,1.16,2.20,3.16,2.05,0.0192,0.64
135.00,1.11,2.21,3.23,2.05,0.0191,0.77
135.12,1.09,2.17,3.21,2.02,0.0183,0.89
135.25,1.12,2.32,3.45,2.15,0.0197,0.96
135.38,1.09,2.30,3.44,2.12,0.0198,0.80
135.50,1.09,2.30,3.44,2.13,0.0200,0.68
135.62,1.07,2.30,3.45,2.12,0.0200,0.68
135.75,1.10,2.31,3.42,2.13,0.0199,0.64
135.88,1.07,2.18,3.19,2.02,0.0180,0.71
136.00,1.05,2.10,3.05,1.95,0.0175,0.76
136.12,1.29,2.40,3.38,2.23,0.0200,1.00
136.25,1.29,2.38,3.34,2.22,0.0201,0.83
136.38,1.29,2.34,3.24,2.18,0.0198,0.83
136.50,1.25,2.27,3.15,2.12,0.0183,0.78
136.62,1.15,2.11,2.97,1.97,0.0175,0.74
136.75,1.04,2.05,2.92,1.90,0.0169,0.80
136.88,1.15,2.34,3.42,2.17,0.0188,0.99
137.00,1.11,2.25,3.30,2.08,0.0188,1.00
137.12,1.16,2.36,3.46,2.18,0.0204,0.92
137.25,1.11,2.25,3.34,2.09,0.0194,0.86
137.38,1.08,2.25,3.35,2.08,0.0194,0.75
137.50,1.05,2.17,3.23,2.01,0.0180,0.67
137.62,1.06,2.15,3.17,1.99,0.0180,0.65
137.75,1.22,2.31,3.32,2.15,0.0197,0.83
137.88,1.33,2.46,3.51,2.30,0.0206,0.87
138.00,1.23,2.46,3.57,2.28,0.0210,1.02
138.12,1.28,2.38,3.39,2.22,0.0205,1.02
138.25,1.17,2.25,3.23,2.09,0.0195,0.90
138.38,1.10,2.12,3.08,1.98,0.0182,0.83
138.50,0.98,2.03,2.98,1.88,0.0174,0.72
138.62,1.05,2.24,3.27,2.06,0.0193,0.89
138.75,1.10,2.29,3.34,2.11,0.0192,0.84
138.88,1.09,2.30,3.39,2.12,0.0195,0.82
139.00,1.08,2.31,3.45,2.13,0.0196,0.80
139.12,1.04,2.25,3.36,2.08,0.0190,0.75
139.25,1.03,2.18,3.26,2.01,0.0184,0.73
139.38,1.30,2.40,3.43,2.24,0.0202,0.88
139.50,1.31,2.39,3.34,2.23,0.0199,0.64
139.62,1.31,2.36,3.28,2.20,0.0198,0.77
139.75,1.29,2.36,3.26,2.20,0.0193,0.81
139.88,1.26,2.32,3.23,2.16,0.0189,0.85
140.00,1.14,2.21,3.16,2.05,0.0188,0.86
140.12,1.00,2.04,2.95,1.88,0.0170,0.86
140.25,0.98,2.12,3.24,1.96,0.0182,0.76
140.38,1.05,2.30,3.48,2.12,0.0200,0.83
140.50,1.02,2.22,3.39,2.05,0.0187,0.93
140.62,1.07,2.29,3.48,2.12,0.0197,0.80
140.75,1.05,2.26,3.39,2.08,0.0194,0.83
140.88,1.05,2.20,3.24,2.03,0.0183,0.81
141.00,1.02,2.08,3.00,1.92,0.0173,0.78
141.12,1.20,2.23,3.12,2.08,0.0188,0.79
141.25,1.22,2.25,3.14,2.09,0.0187,0.61
141.38,1.19,2.22,3.16,2.07,0.0187,0.70
141.50,1.20,2.25,3.20,2.09,0.0188,0.75
141.62,1.18,2.25,3.21,2.09,0.0187,0.85
141.75,1.09,2.13,3.08,1.98,0.0174,0.92
141.88,1.05,2.18,3.19,2.01,0.0183,0.90
142.00,1.02,2.13,3.14,1.97,0.0179,0.75
142.12,1.00,2.15,3.19,1.98,0.0182,0.67
142.25,1.01,2.19,3.26,2.02,0.0187,0.76
142.38,1.06,2.26,3.36,2.09,0.0191,0.76
142.50,1.05,2.22,3.30,2.05,0.0182,0.86
142.62,1.03,2.16,3.22,1.99,0.0181,0.83
142.75,1.24,2.36,3.40,2.20,0.0200,0.95
142.88,1.24,2.36,3.40,2.20,0.0197,0.64
143.00,1.27,2.39,3.42,2.22,0.0197,0.57
143.12,1.27,2.38,3.40,2.21,0.0200,0.67
143.25,1.37,2.48,3.51,2.32,0.0211,0.87
143.38,1.32,2.46,3.50,2.29,0.0209,1.13
143.50,1.26,2.37,3.40,2.21,0.0203,1.27
143.62,1.12,2.32,3.47,2.15,0.0199,1.25
143.75,1.07,2.28,3.46,2.11,0.0196,0.89
143.88,1.04,2.20,3.35,2.03,0.0191,0.72
144.00,1.01,2.19,3.35,2.03,0.0184,0.80
144.12,1.04,2.22,3.36,2.05,0.0187,0.82
144.25,1.05,2.22,3.33,2.05,0.0182,0.89
144.38,1.16,2.28,3.35,2.12,0.0196,0.96
144.50,1.15,2.25,3.31,2.10,0.0193,0.71
144.62,1.13,2.24,3.29,2.08,0.0190,0.64
144.75,1.15,2.26,3.30,2.10,0.0192,0.60
144.88,1.17,2.28,3.32,2.12,0.0190,0.60
145.00,1.10,2.21,3.25,2.05,0.0187,0.75
145.12,1.02,2.13,3.19,1.97,0.0175,0.80
145.25,1.04,2.26,3.38,2.08,0.0187,0.90
145.38,1.02,2.25,3.38,2.07,0.0189,0.84
145.50,0.99,2.18,3.28,2.01,0.0182,0.77
145.62,0.96,2.12,3.19,1.95,0.0176,0.70
145.75,0.96,2.16,3.27,1.99,0.0184,0.68
145.88,0.98,2.15,3.23,1.98,0.0175,0.81
146.00,1.03,2.14,3.19,1.98,0.0178,0.88
146.12,1.29,2.38,3.41,2.23,0.0194,1.06
146.25,1.27,2.37,3.39,2.21,0.0191,0.80
146.38,1.26,2.37,3.39,2.21,0.0196,0.69
146.50,1.26,2.36,3.39,2.20,0.0195,0.65
146.62,1.19,2.31,3.36,2.15,0.0195,0.69
146.75,1.06,2.17,3.24,2.01,0.0182,0.79
146.88,1.11,2.40,3.66,2.21,0.0203,0.91
147.00,0.99,2.22,3.45,2.05,0.0187,0.96
147.12,1.04,2.30,3.53,2.12,0.0198,0.90
147.25,0.99,2.18,3.38,2.01,0.0186,0.87
147.38,0.97,2.13,3.28,1.96,0.0184,0.73
147.50,0.96,2.11,3.23,1.95,0.0179,0.64
147.62,0.97,2.11,3.18,1.95,0.0179,0.81
147.75,9.59,10.60,11.26,10.43,0.0647,8.56
147.88,9.62,10.63,11.30,10.47,0.0651,0.62
148.00,9.57,10.61,11.28,10.44,0.0648,0.56
148.12,7.30,8.42,9.25,8.24,0.0630,2.42
148.25,3.55,4.66,5.61,4.49,0.0526,3.89
148.38,1.13,2.23,3.27,2.07,0.0187,2.58
148.50,1.12,2.22,3.25,2.06,0.0187,0.80
148.62,1.08,2.31,3.45,2.13,0.0196,0.96
148.75,1.10,2.33,3.48,2.15,0.0195,0.80
148.88,1.06,2.26,3.32,2.08,0.0185,0.87
149.00,1.04,2.23,3.28,2.05,0.0182,0.79
149.12,1.00,2.13,3.10,1.96,0.0176,0.79
149.25,0.96,1.99,2.91,1.84,0.0164,0.75
149.38,1.21,2.24,3.15,2.09,0.0190,0.98
149.50,1.25,2.29,3.21,2.14,0.0184,0.76
149.62,1.30,2.35,3.28,2.20,0.0193,0.80
149.75,1.28,2.34,3.26,2.18,0.0191,0.77
149.88,1.27,2.32,3.25,2.16,0.0192,0.76
150.00,1.17,2.23,3.18,2.07,0.0189,0.78
150.12,1.07,2.14,3.09,1.98,0.0176,0.77
150.25,1.05,2.21,3.29,2.04,0.0188,0.68
150.38,1.10,2.32,3.45,2.15,0.0195,0.80
150.50,1.06,2.23,3.34,2.06,0.0191,0.88
150.62,1.09,2.28,3.42,2.11,0.0191,0.85
150.75,1.06,2.21,3.30,2.05,0.0189,0.88
150.88,1.03,2.12,3.14,1.96,0.0174,0.81
151.00,0.97,1.98,2.92,1.83,0.0164,0.79
151.12,1.13,2.18,3.17,2.03,0.0185,0.83
151.25,1.14,2.24,3.25,2.08,0.0191,0.76
151.38,1.20,2.28,3.29,2.13,0.0196,0.75
151.50,1.19,2.28,3.29,2.12,0.0194,0.80
151.62,1.14,2.22,3.20,2.06,0.0184,0.82
151.75,1.06,2.14,3.13,1.98,0.0179,0.82
151.88,1.06,2.25,3.34,2.08,0.0188,0.76
152.00,1.09,2.29,3.41,2.12,0.0196,0.58
152.12,1.06,2.28,3.40,2.10,0.0193,0.66
152.25,1.06,2.29,3.42,2.11,0.0193,0.72
152.38,1.07,2.32,3.49,2.14,0.0199,0.79
152.50,1.04,2.24,3.32,2.06,0.0187,0.84
152.62,1.01,2.12,3.08,1.95,0.0178,0.89
152.75,1.22,2.25,3.13,2.09,0.0186,1.03
152.88,1.21,2.21,3.08,2.06,0.0182,0.65
153.00,1.22,2.27,3.19,2.11,0.0190,0.77
153.12,1.27,2.34,3.30,2.18,0.0196,0.79
153.25,1.26,2.34,3.33,2.18,0.0195,0.87
153.38,1.12,2.22,3.24,2.06,0.0190,0.93
153.50,0.99,2.06,3.08,1.90,0.0173,0.83
153.62,0.95,2.08,3.19,1.92,0.0173,0.76
153.75,0.97,2.04,3.06,1.88,0.0168,0.67
153.88,0.71,1.54,2.32,1.42,0.0121,0.68
154.00,0.42,0.95,1.39,0.87,0.0058,0.68
154.12,0.06,0.17,0.31,0.15,0.0020,0.70
154.25,10.88,11.10,11.01,11.04,0.0646,10.86
154.38,10.53,10.92,11.03,10.85,0.0647,0.42
154.50,10.43,10.88,11.08,10.80,0.0647,0.45
154.62,8.14,8.66,8.97,8.57,0.0631,2.49
154.75,4.31,4.93,5.47,4.84,0.0536,3.91
154.88,2.01,2.66,3.26,2.56,0.0244,2.53
155.00,1.89,2.56,3.19,2.46,0.0229,0.86
155.12,1.82,2.50,3.15,2.40,0.0219,0.76
155.25,1.86,2.69,3.47,2.57,0.0242,0.96
155.38,1.86,2.67,3.46,2.55,0.0241,0.91
